book,word,n
Philosopher's Stone,stick,10
Philosopher's Stone,storm,10
Philosopher's Stone,studying,10
Philosopher's Stone,surprise,10
Philosopher's Stone,sweater,10
Philosopher's Stone,teacher,10
Philosopher's Stone,television,10
Philosopher's Stone,term,10
Philosopher's Stone,thin,10
Philosopher's Stone,throwing,10
Philosopher's Stone,tomorrow,10
Philosopher's Stone,trapdoor,10
Philosopher's Stone,umbrella,10
Philosopher's Stone,vault,10
Philosopher's Stone,waved,10
Philosopher's Stone,windows,10
Philosopher's Stone,woke,10
Philosopher's Stone,afraid,9
Philosopher's Stone,bloody,9
Philosopher's Stone,bludger,9
Philosopher's Stone,bowed,9
Philosopher's Stone,box,9
Philosopher's Stone,broomsticks,9
Philosopher's Stone,brother,9
Philosopher's Stone,change,9
Philosopher's Stone,charlie's,9
Philosopher's Stone,compartment,9
Philosopher's Stone,covered,9
Philosopher's Stone,dean,9
Philosopher's Stone,drew,9
Philosopher's Stone,drink,9
Philosopher's Stone,eating,9
Philosopher's Stone,envelope,9
Philosopher's Stone,exams,9
Philosopher's Stone,facing,9
Philosopher's Stone,fight,9
Philosopher's Stone,flavor,9
Philosopher's Stone,fly,9
Philosopher's Stone,footsteps,9
Philosopher's Stone,frog,9
Philosopher's Stone,furious,9
Philosopher's Stone,giving,9
Philosopher's Stone,handed,9
Philosopher's Stone,hated,9
Philosopher's Stone,job,9
Philosopher's Stone,jump,9
Philosopher's Stone,jus,9
Philosopher's Stone,knock,9
Philosopher's Stone,lady,9
Philosopher's Stone,laughed,9
Philosopher's Stone,lead,9
Philosopher's Stone,lips,9
Philosopher's Stone,lived,9
Philosopher's Stone,meant,9
Philosopher's Stone,news,9
Philosopher's Stone,noticing,9
Philosopher's Stone,opposite,9
Philosopher's Stone,ordinary,9
Philosopher's Stone,parcel,9
Philosopher's Stone,parchment,9
Philosopher's Stone,piece,9
Philosopher's Stone,pieces,9
Philosopher's Stone,poor,9
Philosopher's Stone,potion,9
Philosopher's Stone,quick,9
Philosopher's Stone,relief,9
Philosopher's Stone,rules,9
Philosopher's Stone,silent,9
Philosopher's Stone,slid,9
Philosopher's Stone,son,9
Philosopher's Stone,stands,9
Philosopher's Stone,stars,9
Philosopher's Stone,steps,9
Philosopher's Stone,stuck,9
Philosopher's Stone,study,9
Philosopher's Stone,teeth,9
Philosopher's Stone,thirty,9
Philosopher's Stone,tight,9
Philosopher's Stone,trunk,9
Philosopher's Stone,twin,9
Philosopher's Stone,wake,9
Philosopher's Stone,wandering,9
Philosopher's Stone,water,9
Philosopher's Stone,win,9
Philosopher's Stone,wind,9
Philosopher's Stone,wing,9
Philosopher's Stone,alive,8
Philosopher's Stone,alley,8
Philosopher's Stone,arts,8
Philosopher's Stone,awake,8
Philosopher's Stone,bottom,8
Philosopher's Stone,branches,8
Philosopher's Stone,breaking,8
Philosopher's Stone,brilliant,8
Philosopher's Stone,care,8
Philosopher's Stone,chasers,8
Philosopher's Stone,cheer,8
Philosopher's Stone,chessmen,8
Philosopher's Stone,clothes,8
Philosopher's Stone,couple,8
Philosopher's Stone,cry,8
Philosopher's Stone,crying,8
Philosopher's Stone,cut,8
Philosopher's Stone,damp,8
Philosopher's Stone,desperate,8
Philosopher's Stone,diagon,8
Philosopher's Stone,dinner,8
Philosopher's Stone,drop,8
Philosopher's Stone,dunno,8
Philosopher's Stone,excuse,8
Philosopher's Stone,faced,8
Philosopher's Stone,faded,8
Philosopher's Stone,forbidden,8
Philosopher's Stone,force,8
Philosopher's Stone,frogs,8
Philosopher's Stone,fun,8
Philosopher's Stone,gotta,8
Philosopher's Stone,grass,8
Philosopher's Stone,haired,8
Philosopher's Stone,halfway,8
Philosopher's Stone,handle,8
Philosopher's Stone,hate,8
Philosopher's Stone,hours,8
Philosopher's Stone,houses,8
Philosopher's Stone,knocking,8
Philosopher's Stone,laughing,8
Philosopher's Stone,led,8
Philosopher's Stone,lit,8
Philosopher's Stone,loads,8
Philosopher's Stone,longbottom,8
Philosopher's Stone,lots,8
Philosopher's Stone,marble,8
Philosopher's Stone,marched,8
Philosopher's Stone,mention,8
Philosopher's Stone,motorcycle,8
Philosopher's Stone,moving,8
Philosopher's Stone,nostrils,8
Philosopher's Stone,notice,8
Philosopher's Stone,passageway,8
Philosopher's Stone,person,8
Philosopher's Stone,pig,8
Philosopher's Stone,quarters,8
Philosopher's Stone,reflection,8
Philosopher's Stone,remembrall,8
Philosopher's Stone,rushed,8
Philosopher's Stone,sea,8
Philosopher's Stone,sighed,8
Philosopher's Stone,simply,8
Philosopher's Stone,snarled,8
Philosopher's Stone,sorting,8
Philosopher's Stone,sped,8
Philosopher's Stone,spot,8
Philosopher's Stone,stool,8
Philosopher's Stone,suggested,8
Philosopher's Stone,summer,8
Philosopher's Stone,swallowed,8
Philosopher's Stone,teach,8
Philosopher's Stone,terrified,8
Philosopher's Stone,thirteen,8
Philosopher's Stone,toilet,8
Philosopher's Stone,trembling,8
Philosopher's Stone,truth,8
Philosopher's Stone,twisted,8
Philosopher's Stone,warned,8
Philosopher's Stone,warning,8
Philosopher's Stone,waving,8
Philosopher's Stone,whisper,8
Philosopher's Stone,wished,8
Philosopher's Stone,witches,8
Philosopher's Stone,wooden,8
Philosopher's Stone,worth,8
Philosopher's Stone,angrily,7
Philosopher's Stone,anymore,7
Philosopher's Stone,armor,7
Philosopher's Stone,attention,7
Philosopher's Stone,bacon,7
Philosopher's Stone,binoculars,7
Philosopher's Stone,boats,7
Philosopher's Stone,bottles,7
Philosopher's Stone,brave,7
Philosopher's Stone,cake,7
Philosopher's Stone,centaur,7
Philosopher's Stone,charms,7
